
2024/10/24 (23:22:45) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/24 (23:25:18) | ===> btop++ v.1.4.0
2024/10/24 (23:25:18) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/24 (23:25:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/24 (23:25:18) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/24 (23:25:18) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/24 (23:25:18) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/26 (15:22:19) | ===> btop++ v.1.4.0
2024/10/26 (15:22:19) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/26 (15:22:19) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/26 (15:22:19) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/26 (15:22:19) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/26 (15:22:19) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/26 (15:23:39) | ===> btop++ v.1.4.0
2024/10/26 (15:23:39) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/26 (15:23:39) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/26 (15:23:39) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/26 (15:23:39) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/26 (15:23:39) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/26 (23:57:10) | ===> btop++ v.1.4.0
2024/10/26 (23:57:10) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/26 (23:57:10) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/26 (23:57:10) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/26 (23:57:10) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/26 (23:57:10) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/10/29 (22:55:48) | ===> btop++ v.1.4.0
2024/10/29 (22:55:48) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/10/29 (22:55:48) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/10/29 (22:55:48) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/10/29 (22:55:48) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/10/29 (22:55:48) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/12 (15:12:09) | ===> btop++ v.1.4.0
2024/11/12 (15:12:09) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/12 (15:12:09) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/12 (15:12:09) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/12 (15:12:09) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/12 (15:12:09) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/12 (15:50:33) | ===> btop++ v.1.4.0
2024/11/12 (15:50:33) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/12 (15:50:33) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/12 (15:50:33) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/12 (15:50:33) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/12 (15:50:33) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/12 (16:06:52) | ===> btop++ v.1.4.0
2024/11/12 (16:06:52) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/12 (16:06:52) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/12 (16:06:52) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/12 (16:06:52) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/12 (16:06:52) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/12 (16:43:50) | ===> btop++ v.1.4.0
2024/11/12 (16:43:50) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/12 (16:43:50) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/12 (16:43:50) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/12 (16:43:50) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/12 (16:43:50) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/12 (20:14:42) | ===> btop++ v.1.4.0
2024/11/12 (20:14:42) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/12 (20:14:42) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/12 (20:14:42) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/12 (20:14:42) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/12 (20:14:42) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (15:12:01) | ===> btop++ v.1.4.0
2024/11/13 (15:12:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/13 (15:12:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (15:12:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/13 (15:12:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/13 (15:12:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (16:26:07) | ===> btop++ v.1.4.0
2024/11/13 (16:26:07) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/13 (16:26:07) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (16:26:07) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/13 (16:26:07) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/13 (16:26:07) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/13 (17:19:57) | ===> btop++ v.1.4.0
2024/11/13 (17:19:57) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/13 (17:19:57) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/13 (17:19:57) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/13 (17:19:57) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/13 (17:19:57) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/14 (18:14:20) | ===> btop++ v.1.4.0
2024/11/14 (18:14:20) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/14 (18:14:20) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/14 (18:14:20) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/14 (18:14:20) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/14 (18:14:20) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/21 (16:53:01) | ===> btop++ v.1.4.0
2024/11/21 (16:53:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/21 (16:53:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/21 (16:53:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/21 (16:53:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/21 (16:53:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/21 (19:05:12) | ===> btop++ v.1.4.0
2024/11/21 (19:05:12) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/21 (19:05:12) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/21 (19:05:12) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/21 (19:05:12) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/21 (19:05:12) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/11/27 (21:05:46) | ===> btop++ v.1.4.0
2024/11/27 (21:05:46) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/11/27 (21:05:46) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/11/27 (21:05:46) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/11/27 (21:05:46) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/11/27 (21:05:46) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/03 (19:27:01) | ===> btop++ v.1.4.0
2024/12/03 (19:27:01) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/03 (19:27:01) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/03 (19:27:01) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/03 (19:27:01) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/03 (19:27:01) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/04 (22:28:32) | ===> btop++ v.1.4.0
2024/12/04 (22:28:32) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/04 (22:28:32) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/04 (22:28:32) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/04 (22:28:32) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/04 (22:28:32) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/07 (00:36:24) | ===> btop++ v.1.4.0
2024/12/07 (00:36:24) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/07 (00:36:24) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/07 (00:36:24) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/07 (00:36:24) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/07 (00:36:24) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/07 (00:36:51) | ===> btop++ v.1.4.0
2024/12/07 (00:36:51) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/07 (00:36:51) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/07 (00:36:51) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/07 (00:36:51) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/07 (00:36:51) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/07 (21:06:49) | ===> btop++ v.1.4.0
2024/12/07 (21:06:49) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/07 (21:06:49) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/07 (21:06:49) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/07 (21:06:49) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/07 (21:06:49) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/07 (21:43:23) | ===> btop++ v.1.4.0
2024/12/07 (21:43:23) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/07 (21:43:23) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/07 (21:43:23) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/07 (21:43:23) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/07 (21:43:23) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/07 (21:59:14) | ===> btop++ v.1.4.0
2024/12/07 (21:59:14) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/07 (21:59:14) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/07 (21:59:14) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/07 (21:59:14) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/07 (21:59:14) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/08 (11:16:57) | ===> btop++ v.1.4.0
2024/12/08 (11:16:57) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/08 (11:16:57) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/08 (11:16:57) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/08 (11:16:57) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/08 (11:16:57) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/12/11 (22:32:18) | ===> btop++ v.1.4.0
2024/12/11 (22:32:18) | WARNING: ROCm SMI: Failed to get maximum GPU power draw, defaulting to 225W
2024/12/11 (22:32:18) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/12/11 (22:32:18) | WARNING: ROCm SMI: Failed to get VRAM utilization
2024/12/11 (22:32:18) | WARNING: ROCm SMI: Failed to get GPU power usage
2024/12/11 (22:32:18) | WARNING: ROCm SMI: Failed to get PCIe throughput

2025/03/15 (22:37:47) | ===> btop++ v.1.4.0
2025/03/15 (22:37:47) | WARNING: Failed to join _runner thread on exit!
